seconds,id,lineage,generation,cells,genome_nodes,modules,branches,width,height,speed,heading,motors,sensors,storage,attackers,neural_rate,geometry_rate,property_rate,role_rate,insert_rate,erase_rate,duplication_rate,deletion_rate,copy_rate,move_rate,constructor_rate,meta_rate,neural_magnitude,geometry_magnitude,property_magnitude,acquired_energy,extracted_energy,converted_energy,age,parent,parent_lineage,defenders,memory,senders,receivers,paid_thrust
150,51,2,4,4,4,1,1,1.85465,1.27862,0.336829,2.03476,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.6812,0,0,63.7814,47,2,0,0,0,0,0.76144
150,52,1,1,5,5,1,1,1.34752,1.95584,5.13981e-09,-1.73816,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.8,0,0,63.4897,0,1,0,0,0,0,0
150,53,2,3,4,4,1,1,1.79801,1.19963,0.424033,-1.91583,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.64,0,0,62.6561,17,2,0,0,0,0,0.767288
150,56,3,2,9,9,1,2,2.27859,7.30218,0.0697584,2.04779,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.4904,0,0,59.3638,45,3,0,0,0,0,0.614676
150,58,2,4,4,4,1,1,1.40861,1.39645,0.271415,2.37509,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.5063,0,0,54.1377,21,2,0,0,0,0,0.514728
150,60,2,1,4,4,1,1,1.39647,1.51503,0.522187,-2.38584,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.04,0,0,52.4956,1,2,0,0,0,0,0.942939
150,61,2,4,4,4,1,1,1.25483,1.71481,0.219974,-0.488452,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.54635,0,0,52.4956,53,2,0,0,0,0,0
150,62,2,3,4,4,1,1,1.75235,1.25067,0.397001,1.0778,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.384,0,0,49.8451,17,2,0,0,0,0,1.24089
150,64,2,4,3,3,1,0,1.15404,1.02082,0.134904,1.35204,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.09837,0,0,45.8442,47,2,0,0,0,0,0
150,65,2,5,4,4,1,1,1.79014,1.34787,0.343649,2.34035,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.01241,0,0,45.2941,51,2,0,0,0,0,1.21313
150,70,2,4,1,4,1,0,0,0,0.306527,0,0,0,1.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.36,0,0,39.9346,53,2,0,0,0,0,0
150,75,2,2,4,4,1,1,1.21423,2.13294,0.507426,-2.70603,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.6,0,0,32.5747,60,2,0,0,0,0,0.701265
150,79,2,5,3,3,1,0,1.01877,1.28012,0.405235,-0.259903,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.96,0,0,20.4831,64,2,0,0,0,0,0.677431
150,84,3,1,9,9,1,2,5.51697,3.9999,0.331351,-2.71618,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.56756,0,0,19.2165,2,3,0,0,0,0,2.05096
150,88,2,6,4,4,1,1,1.50285,1.45663,0.43885,-2.41424,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.92,0,0,16.0665,65,2,0,0,0,0,0.731897
180,0,1,0,5,5,1,1,1.25138,2.13296,0.107243,1.30522,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,25.5787,0,0,179.978,4294967295,4294967295,0,0,0,0,0
180,1,2,0,4,4,1,1,1.04747,1.83803,0.214449,-3.08603,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,28.4294,0,0,179.978,4294967295,4294967295,0,0,0,0,0.617601
180,2,3,0,9,9,1,2,5.07094,4.97204,0.139971,3.06698,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,68.3684,0,0,179.978,4294967295,4294967295,0,0,0,0,1.96278
180,4,1,1,5,5,1,1,1.23545,2.10345,1.32257e-05,1.91351,0,0,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,15.744,0,0,179.97,0,1,0,0,0,0,0
180,7,4,1,7,3,2,1,3.82219,3.52913,0.0520832,-1.19174,3,0,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,34.6506,0,0,179.97,3,4,0,0,0,0,1.37201
180,8,4,2,7,3,2,1,3.78832,3.39823,0.00211724,-2.54799,3,0,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,34.9938,0,0,171.572,7,4,0,0,0,0,1.37201
180,10,3,2,8,9,1,1,6.20721,5.56755,0.411069,0.484364,1,1,9.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,43.3288,0,0,169.172,6,3,0,0,0,0,1.95966
180,20,1,1,5,5,1,1,1.3595,1.90887,0.0981709,-1.613,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.2,0,0,135.856,0,1,0,0,0,0,0
180,24,2,2,4,4,1,1,1.07487,1.92008,0.678956,0.109264,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,19.4678,0,0,129.199,11,2,0,0,0,0,0.980736
180,25,3,1,9,9,1,2,3.1459,5.78418,0.486084,-3.07434,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,37.3521,0,0,124.8,2,3,0,0,0,0,0.509621
180,26,3,3,9,9,1,2,2.78036,6.30717,0.300628,-1.87888,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,30.7743,0,0,124.333,10,3,0,0,0,0,1.39301
180,29,4,4,7,3,2,1,3.62836,3.69284,0.0636618,-0.182658,3,0,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,20.0864,0,0,117.093,14,4,0,0,0,0,1.37201
180,32,1,2,5,5,1,1,1.8326,1.83839,0.132628,-2.29574,0,0,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.04,0,0,115.169,4,1,0,0,0,0,0
180,34,2,2,4,4,1,1,1.48608,1.29474,0.641242,1.01909,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,22.8549,0,0,114.186,11,2,0,0,0,0,1.27878
180,45,3,1,7,9,1,1,5.60916,4.65943,0.00179122,2.54992,0,1,8.4,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,17.8913,0,0,100.156,2,3,0,0,0,0,0
180,47,2,3,4,4,1,1,1.85863,1.16016,0.423467,1.29407,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,17.4342,0,0,98.573,34,2,0,0,0,0,0.735375
180,52,1,1,5,5,1,1,2.03483,1.33013,0.0412388,-3.08411,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.84,0,0,93.4826,0,1,0,0,0,0,0
180,58,2,4,4,4,1,1,1.50172,1.3993,0.511018,0.906892,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.1378,0,0,84.1348,21,2,0,0,0,0,0.834809
180,60,2,1,4,4,1,1,1.89154,1.1353,0.252587,1.31473,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.432,0,0,82.4936,1,2,0,0,0,0,0.659493
180,62,2,3,4,4,1,1,2.14501,1.0659,0.446713,1.72285,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.464,0,0,79.8442,17,2,0,0,0,0,0.935464
180,82,1,1,5,5,1,1,1.7048,1.8704,0.132801,1.02183,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.26125,0,0,50.0701,0,1,0,0,0,0,0
180,84,3,1,9,9,1,2,6.88165,2.814,0.408191,2.56465,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,14.3478,0,0,49.2199,2,3,0,0,0,0,1.46668
180,90,2,3,5,5,1,1,1.61785,1.42975,0.745824,2.54001,3,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.62457,0,0,42.5602,34,2,0,0,0,0,0.947863
180,98,2,4,4,4,1,1,1.80041,1.10817,0.162019,1.65562,1,2,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.68,0,0,34.1334,62,2,0,0,0,0,0
180,105,2,4,4,4,1,1,1.03161,2.10885,0.208134,0.211265,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.21438,0,0,29.708,47,2,0,0,0,0,0.836585
180,111,3,3,9,9,1,2,1.43095,7.92401,0.270369,2.40337,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.32695,0,0,24.6664,10,3,0,0,0,0,2.58285
180,114,2,5,4,4,1,1,1.63621,1.28518,0.643099,-2.08935,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.41668,0,0,14.7915,105,2,0,0,0,0,0.913199
180,120,2,6,4,4,1,1,1.22327,1.8443,0.406239,-2.85833,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.48,0,0,9.9916,114,2,0,0,0,0,1.18327
210,0,1,0,5,5,1,1,1.27109,2.12501,3.36141e-05,1.33234,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,28.1839,0,0,209.971,4294967295,4294967295,0,0,0,0,0
210,2,3,0,9,9,1,2,3.92919,6.30933,0.482509,-0.615433,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,83.6796,0,0,209.971,4294967295,4294967295,0,0,0,0,1.8783
210,4,1,1,5,5,1,1,1.23545,2.10345,3.72532e-10,1.91351,0,0,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,17.1286,0,0,209.962,0,1,0,0,0,0,0
210,7,4,1,7,3,2,1,3.59581,3.75856,0.0213277,-0.167042,3,0,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,38.6346,0,0,209.962,3,4,0,0,0,0,1.37201
210,8,4,2,7,3,2,1,3.56891,3.70994,0.0384218,-1.98122,3,0,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,36.7843,0,0,201.565,7,4,0,0,0,0,1.37201
210,10,3,2,8,9,1,1,6.05229,4.78895,0.390097,1.63752,1,1,9.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,48.4899,0,0,199.165,6,3,0,0,0,0,2.01601
210,20,1,1,5,5,1,1,1.25744,2.1616,0.214289,-1.46318,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,15.384,0,0,165.848,0,1,0,0,0,0,0
210,24,2,2,4,4,1,1,1.84126,1.2176,0.443986,1.87214,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,28.7772,0,0,159.192,11,2,0,0,0,0,0.967749
210,25,3,1,9,9,1,2,5.67349,4.02782,0.181274,-2.66441,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,41.886,0,0,154.793,2,3,0,0,0,0,1.88448
210,26,3,3,9,9,1,2,7.65858,2.49042,0.413135,-2.96211,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,36.2166,0,0,154.326,10,3,0,0,0,0,1.15093
210,29,4,4,7,3,2,1,3.39622,3.81087,0.0673797,0.0302285,3,0,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,23.2863,0,0,147.086,14,4,0,0,0,0,1.37201
210,32,1,2,5,5,1,1,1.36948,1.98016,3.81712e-06,-1.93547,0,0,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.4,0,0,145.162,4,1,0,0,0,0,0
210,45,3,1,7,9,1,1,1.47162,7.39544,0.450151,1.62603,0,1,8.4,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,22.2113,0,0,130.149,2,3,0,0,0,0,0
210,52,1,1,5,5,1,1,1.96643,1.42149,0.00369622,2.94081,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.7571,0,0,123.475,0,1,0,0,0,0,0
210,62,2,3,4,4,1,1,1.51794,1.29768,0.636118,-2.17179,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,20.8921,0,0,109.837,17,2,0,0,0,0,0.674496
210,82,1,1,5,5,1,1,1.68374,1.88963,3.69239e-05,1.04785,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.80449,0,0,80.0692,0,1,0,0,0,0,0
210,84,3,1,9,9,1,2,1.18556,7.7746,0.439233,0.865798,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,21.3525,0,0,79.2194,2,3,0,0,0,0,2.01153
210,90,2,3,5,5,1,1,1.89778,1.61461,0.491728,-1.95172,3,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.70295,0,0,72.5627,34,2,0,0,0,0,0.949135
210,98,2,4,4,4,1,1,1.55243,1.38405,0.608859,-2.24753,1,2,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.8,0,0,64.1397,62,2,0,0,0,0,0.973324
210,104,3,1,9,9,1,2,6.00255,4.9902,0.666912,-2.25267,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.8711,0,0,60.1389,2,3,0,0,0,0,2.09149
210,111,3,3,9,9,1,2,6.25016,3.19209,0.176083,2.36284,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.15169,0,0,54.6711,10,3,0,0,0,0,0
210,114,2,5,4,4,1,1,1.4449,1.33655,0.323261,0.880166,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,14.7303,0,0,44.794,105,2,0,0,0,0,0.94782
210,120,2,6,4,4,1,1,1.21021,1.75567,0.348924,-0.344397,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.21847,0,0,39.993,114,2,0,0,0,0,0.610972
210,127,3,2,9,9,1,2,3.52011,6.10226,0.557639,-2.17602,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.62712,0,0,28.833,25,3,0,0,0,0,2.09008
210,131,2,6,4,4,1,1,1.1708,1.9719,0.711647,2.73345,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.41245,0,0,26.3747,114,2,0,0,0,0,1.27878
210,134,2,7,4,4,1,1,1.28687,1.52936,0.579708,2.50682,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.93225,0,0,18.7748,131,2,0,0,0,0,0.829377
210,138,2,4,5,5,1,1,1.46205,1.68226,0.499044,-2.4697,3,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.37659,0,0,17.1832,90,2,0,0,0,0,1.00646
210,139,2,3,4,4,1,1,1.97782,1.13109,0.656562,1.79377,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.912,0,0,14.0832,24,2,0,0,0,0,1.27878
210,140,2,6,4,4,1,1,1.97014,1.09391,0.752544,-1.35849,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.45952,0,0,13.7749,114,2,0,0,0,0,1.24713
210,144,2,4,4,4,1,1,1.20363,1.70351,0.168849,2.90101,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.024,0,0,6.52499,62,2,0,0,0,0,0.753217
240,0,1,0,5,5,1,1,1.53062,1.95473,0.0529428,1.11617,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,31.2085,0,0,239.963,4294967295,4294967295,0,0,0,0,0
240,2,3,0,9,9,1,2,2.09036,6.31112,0.35885,-2.42716,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,88.9349,0,0,239.963,4294967295,4294967295,0,0,0,0,1.72354
240,4,1,1,5,5,1,1,1.97653,1.33115,0.00787406,2.88537,0,0,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,18.6886,0,0,239.955,0,1,0,0,0,0,0
240,7,4,1,7,3,2,1,3.70035,3.64561,0.0363509,0.770371,3,0,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,41.2226,0,0,239.955,3,4,0,0,0,0,1.37201
240,20,1,1,5,5,1,1,1.798,1.88064,5.81032e-06,-0.762057,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,16.7234,0,0,195.841,0,1,0,0,0,0,0
240,24,2,2,4,4,1,1,1.40543,1.58361,0.281748,-2.43866,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,31.6812,0,0,189.184,11,2,0,0,0,0,0.533547
240,25,3,1,9,9,1,2,2.37574,7.58585,0.457144,-0.409934,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,56.2487,0,0,184.785,2,3,0,0,0,0,2.05789
240,26,3,3,9,9,1,2,2.27044,7.86212,0.91233,-1.58316,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,40.5916,0,0,184.319,10,3,0,0,0,0,2.1062
240,29,4,4,7,3,2,1,3.80347,3.352,0.000404711,0.569071,3,0,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,30.5598,0,0,177.079,14,4,0,0,0,0,1.37201
240,45,3,1,7,9,1,1,5.03186,5.25402,0.353175,2.31774,0,1,8.4,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,27.5689,0,0,160.141,2,3,0,0,0,0,0
240,52,1,1,5,5,1,1,1.31082,2.04381,0.112049,-1.7804,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,16.2629,0,0,153.468,0,1,0,0,0,0,0
240,62,2,3,4,4,1,1,1.69127,1.38029,0.449027,2.08214,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,26.8921,0,0,139.83,17,2,0,0,0,0,1.08106
240,82,1,1,5,5,1,1,1.24149,2.13569,0.140597,1.7839,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.0066,0,0,110.062,0,1,0,0,0,0,0
240,84,3,1,9,9,1,2,2.57528,7.17749,0.368796,1.36029,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,26.2672,0,0,109.212,2,3,0,0,0,0,1.06464
240,98,2,4,4,4,1,1,1.40393,1.36897,0.14387,0.638194,1,2,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,14.7721,0,0,94.1324,62,2,0,0,0,0,0
240,104,3,1,9,9,1,2,4.14137,6.88724,0.356044,-2.04102,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,19.7439,0,0,90.1334,2,3,0,0,0,0,1.73671
240,114,2,5,4,4,1,1,1.24407,1.87157,0.376787,-2.91461,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,19.2741,0,0,74.7955,105,2,0,0,0,0,0.75746
240,127,3,2,9,9,1,2,1.97651,8.01052,0.288413,-2.58685,2,1,10.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,19.5579,0,0,58.8387,25,3,0,0,0,0,1.96826
240,131,2,6,4,4,1,1,1.49366,1.57126,0.530372,-0.777791,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.8208,0,0,56.3798,114,2,0,0,0,0,1.27878
240,134,2,7,4,4,1,1,1.37759,1.41851,0.264814,2.30719,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.94771,0,0,48.7782,131,2,0,0,0,0,0.739445
240,138,2,4,5,5,1,1,1.29057,1.90802,0.576215,-2.98945,3,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.0809,0,0,47.1862,90,2,0,0,0,0,1.17881
240,139,2,3,4,4,1,1,1.30583,1.43397,0.539023,2.40561,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.82243,0,0,44.0855,24,2,0,0,0,0,1.15585
240,140,2,6,4,4,1,1,1.34105,1.57404,0.406347,-2.7475,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.67564,0,0,43.7771,114,2,0,0,0,0,0.744746
240,144,2,4,4,4,1,1,1.27205,1.63424,0.461418,-2.88151,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.28802,0,0,36.5256,62,2,0,0,0,0,0.918105
240,146,3,1,7,9,1,1,0.469704,7.45963,0.394168,1.51212,0,1,8.4,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.5268,0,0,34.3501,2,3,0,0,0,0,0
240,147,2,8,4,4,1,1,1.40381,1.58811,0.343935,-2.52634,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.96,0,0,33.6333,134,2,0,0,0,0,0.595744
240,148,2,3,4,4,1,1,1.6475,1.39956,0.240041,-0.902084,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.88,0,0,32.5247,24,2,0,0,0,0,0.492261
240,150,2,6,4,4,1,1,1.28056,1.71063,0.699822,-2.69832,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.90541,0,0,29.7996,114,2,0,0,0,0,0.662796
240,151,2,7,4,4,1,1,1.2492,1.77928,0.551567,-0.510028,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.01704,0,0,29.6163,140,2,0,0,0,0,0.833295
240,153,1,2,5,5,1,1,1.34942,1.96454,0.136958,1.34867,0,0,13.2,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.44841,0,0,22.1581,82,1,0,0,0,0,0
240,157,2,6,4,4,1,1,1.08433,1.8849,0.363272,3.03983,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.36,0,0,16.3332,114,2,0,0,0,0,0.978018
240,158,2,8,4,4,1,1,1.93372,1.14268,0.422638,1.80777,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.476053,0,0,15.3832,134,2,0,0,0,0,0.608284
